OTU,RA,SampleID,Notes,ExperimentName,Date,OriginalSampleTypeName,VesselTypeName,VesselName,DilutionDenominator,SampleDay,SampleTimePoint,Day/TimePoint,SampleTimeHourOfDay,SampleTypeName,SamplingProtocolName,MediumName,Replicates,ReplicateGroup,DonorName,ZymoID,VesselVolume,VesselStirring,InitialpH,SetTemperature,SugarTitration,FedBatch
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Firmicutes;c__NA;o__NA,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes;o__NA,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Planctomycetes;c__NA;o__NA,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__NA,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__NA,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Boechera gunnisoniana,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Saccharibacteria;c__NA;o__NA,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Lathyrus sativus,0.0,SDG038,FL 1:6_RG+MA,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,12:30:00,Fecal Liquid,Anaerobic,None,7,RD721 - 7,RG+MA,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.614570614571,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.613999129362,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.571627314588,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.510028966497,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.496681833315,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.486759064472,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.464466363177,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.442891237641,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,0.438421845746,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.411342983698,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.397033753836,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.336818875552,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.320243755807,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.316978587085,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.312684496726,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.296090917997,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.284263222811,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.119857528241,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.117601696549,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.101107469529,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0822106314504,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0728959150012,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.065484223379,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0629427586468,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.058062011964,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0573773872871,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.056348035197,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0542630862517,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0536700005465,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.049848143431,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0434801908778,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0425729219356,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0420887626139,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0413493957647,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.038815328136,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,0.0382536457955,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0373285238017,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0370793186904,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,0.0294565769426,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0280524302004,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0256353345911,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0249326453263,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0221927162367,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.0189869697267,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0184007026112,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0183341705101,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0181289444376,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0179336366663,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0165170284502,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.015931573482,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.015326851919,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,0.0134025668659,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
