OTU,RA,SampleID,Notes,ExperimentName,Date,OriginalSampleTypeName,VesselTypeName,VesselName,DilutionDenominator,SampleDay,SampleTimePoint,Day/TimePoint,SampleTimeHourOfDay,SampleTypeName,SamplingProtocolName,MediumName,Replicates,ReplicateGroup,DonorName,ZymoID,VesselVolume,VesselStirring,InitialpH,SetTemperature,SugarTitration,FedBatch
k__Bacteria;p__Actinobacteria;c__Coriobacteriia,0.0413493957647,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0391659448088,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia,0.0382536457955,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0373285238017,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia,0.0370793186904,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia,0.0294565769426,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0280524302004,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0261680168683,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0249326453263,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0228882144664,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0189869697267,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0184007026112,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0183341705101,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0181289444376,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0179336366663,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0165170284502,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.015931573482,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria,0.0157077559312,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0134025668659,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0130880121396,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes,0.0112094609301,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00929438543247,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00785706358895,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00714682055266,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.0068761647709,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00663884673748,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00649695041103,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00630165760994,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.0058373099545,SDG002,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.0042151407857,SDG001,Raw Stool_RG,RD721,20/12/2021,Fresh,None,None,1.0,1,1,D1/T1,11:25:00,Raw Stool,Anaerobic,None,1,RD721 - 1,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00404128042376,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00399725678456,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00340999782341,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00325794597871,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00321742358619,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.00278734218724,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00263993730149,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00246680693608,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00229254433232,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli,0.00213149696672,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.00148408603133,SDG007,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.00145849907186,SDG008,FL 1:6_RG,RD721,20/12/2021,Fresh,None,None,6.0,1,1,D1/T1,11:25:00,Fecal Liquid,Anaerobic,None,2,RD721 - 2,RG,,,,,,,
None;Other;Other,0.00106574848336,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.00100679048047,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
None;Other;Other,0.00099931419614,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,0.000771158665896,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
None;Other;Other,0.000701233345708,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,0.000701233345708,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,0.000666209464093,SDA006,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
None;Other;Other,0.000598563447725,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.000514105777264,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,0.000464557031207,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,0.0003446274396,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.000290212580715,SDA005,Fecal Liquid 1:5,RD571,13/06/2021,Fresh,None,None,5.0,1,1,D1/T1,,Fecal Liquid,Anaerobic,None,2,RD571 - 2,RG,,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.000226869611847,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
None;Other;Other,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Melainabacteria,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Fusobacteria;c__Fusobacteriia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Chlamydiae;c__Chlamydiae,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Planctomycetes;c__NA,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Cytophagia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__NA,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Acidobacteria;c__Acidobacteria,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanobacteria,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Synergistetes;c__Synergistia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Opitutae,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanomicrobia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Deferribacteres;c__Deferribacteres,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Saccharibacteria;c__NA,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Planctomycetes;c__Planctomycetacia,0.0,SDD009,RG,RD628,22/08/2021,Fresh,None,None,1.0,1,0,D1/T0,11:25:00,Raw Stool,Anaerobic,None,3,RD628 - 3,RG,zr4871_38V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Melainabacteria,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Fusobacteria;c__Fusobacteriia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Chlamydiae;c__Chlamydiae,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Planctomycetes;c__NA,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Cytophagia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__NA,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Acidobacteria;c__Acidobacteria,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanobacteria,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Synergistetes;c__Synergistia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Opitutae,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanomicrobia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Deferribacteres;c__Deferribacteres,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Saccharibacteria;c__NA,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Planctomycetes;c__Planctomycetacia,0.0,SDD021,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_43V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast,0.0,SDD022,RG,RD628,22/08/2021,Fresh,None,None,6.0,1,0,D1/T0,12:10:00,Fecal Liquid,Anaerobic,None,6,RD628 - 6,RG,zr4871_44V3V4,,,,,,
